auxiliary/scanner/http/epmp1000_web_login                                                 normal     No     Cambium ePMP 1000 Login Scanner
auxiliary/scanner/snmp/epmp1000_snmp_loot                                                 normal     No     Cambium ePMP 1000 SNMP Enumeration
auxiliary/scanner/printer/canon_iradv_pwd_extract                                         normal     No     Canon IR-Adv Password Extractor
auxiliary/scanner/http/canon_wireless                                    2013-06-18       normal     No     Canon Printer Wireless Configuration Disclosure
auxiliary/dos/http/canon_wireless_printer                                2013-06-18       normal     No     Canon Wireless Printer Denial Of Service
auxiliary/server/capture/http_javascript_keylogger                                        normal     No     Capture: HTTP JavaScript Keylogger
auxiliary/scanner/http/gavazzi_em_login_loot                                              normal     No     Carlo Gavazzi Energy Meters - Login Brute Force, Extract Info and Dump Plant Database
auxiliary/scanner/http/cassandra_web_file_read                                            normal     Yes    Cassandra Web File Read Vulnerability
auxiliary/gather/censys_search                                                            normal     No     Censys Search
auxiliary/scanner/ssh/cerberus_sftp_enumusers                            2014-05-27       normal     No     Cerberus FTP Server SFTP Username Enumeration
auxiliary/gather/cerberus_helpdesk_hash_disclosure                       2016-03-07       normal     No     Cerberus Helpdesk User Hash Disclosure
auxiliary/scanner/chargen/chargen_probe                                  1996-02-08       normal     No     Chargen Probe Utility
auxiliary/gather/checkpoint_hostname                                     2011-12-14       normal     No     CheckPoint Firewall-1 SecuRemote Topology Service Hostname Disclosure
auxiliary/scanner/http/chef_webui_login                                                   normal     No     Chef Web UI Brute Force Utility
auxiliary/scanner/http/caidao_bruteforce_login                                            normal     No     Chinese Caidao Backdoor Bruteforce
auxiliary/gather/chrome_debugger                                         2019-09-24       normal     No     Chrome Debugger Arbitrary File Read / Arbitrary Web Request
auxiliary/admin/chromecast/chromecast_reset                                               normal     No     Chromecast Factory Reset DoS
auxiliary/scanner/http/chromecast_webserver                                               normal     No     Chromecast Web Server Scanner
auxiliary/scanner/http/chromecast_wifi                                                    normal     No     Chromecast Wifi Enumeration
auxiliary/admin/chromecast/chromecast_youtube                                             normal     No     Chromecast YouTube Remote Control
auxiliary/dos/cisco/cisco_7937g_dos                                      2020-06-02       normal     No     Cisco 7937G Denial-of-Service Attack
auxiliary/dos/cisco/cisco_7937g_dos_reboot                               2020-06-02       normal     No     Cisco 7937G Denial-of-Service Reboot Attack
auxiliary/admin/http/cisco_7937g_ssh_privesc                             2020-06-02       normal     No     Cisco 7937G SSH Privilege Escalation
auxiliary/scanner/http/cisco_asa_asdm_bruteforce                                          normal     No     Cisco ASA ASDM Brute-force Login
auxiliary/admin/networking/cisco_asa_extrabacon                                           normal     Yes    Cisco ASA Authentication Bypass (EXTRABACON)
auxiliary/scanner/http/cisco_asa_clientless_vpn                                           normal     No     Cisco ASA Clientless SSL VPN (WebVPN) Brute-force Login Utility
auxiliary/scanner/http/cisco_directory_traversal                         2018-06-06       normal     No     Cisco ASA Directory Traversal
auxiliary/scanner/http/cisco_ssl_vpn_priv_esc                            2014-04-09       normal     No     Cisco ASA SSL VPN Privilege Escalation Vulnerability
auxiliary/admin/networking/cisco_config                                                   normal     No     Cisco Configuration Importer
auxiliary/admin/networking/cisco_dcnm_auth_bypass                        2020-06-01       normal     Yes    Cisco DCNM auth bypass
auxiliary/scanner/dlsw/dlsw_leak_capture                                 2014-11-17       normal     Yes    Cisco DLSw Information Disclosure Scanner
auxiliary/admin/networking/cisco_dcnm_download                           2019-06-26       normal     No     Cisco Data Center Network Manager Unauthenticated File Download
auxiliary/scanner/http/cisco_device_manager                              2000-10-26       normal     No     Cisco Device HTTP Device Manager Access
auxiliary/scanner/http/cisco_firepower_login                                              normal     No     Cisco Firepower Management Console 6.0 Login
auxiliary/scanner/http/cisco_firepower_download                          2016-10-10       normal     No     Cisco Firepower Management Console 6.0 Post Auth Report Download Directory Traversal
auxiliary/scanner/ike/cisco_ike_benigncertain                            2016-09-29       normal     No     Cisco IKE Information Disclosure
auxiliary/dos/cisco/ios_http_percentpercent                              2000-04-26       normal     No     Cisco IOS HTTP GET /%% Request Denial of Service
auxiliary/scanner/http/cisco_ios_auth_bypass                             2001-06-27       normal     No     Cisco IOS HTTP Unauthorized Administrative Access
auxiliary/scanner/snmp/cisco_config_tftp                                                  normal     No     Cisco IOS SNMP Configuration Grabber (TFTP)
auxiliary/scanner/snmp/cisco_upload_file                                                  normal     No     Cisco IOS SNMP File Upload (TFTP)
auxiliary/dos/cisco/ios_telnet_rocem                                     2017-03-17       normal     No     Cisco IOS Telnet Denial of Service
auxiliary/scanner/http/cisco_ironport_enum                                                normal     No     Cisco Ironport Bruteforce Login Utility
auxiliary/scanner/http/cisco_nac_manager_traversal                                        normal     No     Cisco Network Access Manager Directory Traversal Vulnerability
auxiliary/gather/cisco_pvc2300_download_config                           2013-07-12       normal     Yes    Cisco PVC2300 POE Video Camera configuration download
auxiliary/gather/cisco_rv320_config                                      2019-01-24       normal     No     Cisco RV320/RV326 Configuration Disclosure
auxiliary/scanner/http/cisco_ssl_vpn                                                      normal     No     Cisco SSL VPN Bruteforce Login Utility
auxiliary/admin/networking/cisco_secure_acs_bypass                                        normal     No     Cisco Secure ACS Unauthorized Password Change
auxiliary/admin/networking/cisco_vpn_3000_ftp_bypass                     2006-08-23       normal     No     Cisco VPN Concentrator 3000 FTP Unauthorized Administrative Access
auxiliary/scanner/http/citrix_dir_traversal                              2019-12-17       normal     No     Citrix ADC (NetScaler) Directory Traversal Scanner
auxiliary/gather/citrix_published_bruteforce                                              normal     No     Citrix MetaFrame ICA Published Applications Bruteforcer
auxiliary/gather/citrix_published_applications                                            normal     No     Citrix MetaFrame ICA Published Applications Scanner
auxiliary/scanner/misc/clamav_control                                    2016-06-08       normal     No     ClamAV Remote Command Transmitter
auxiliary/scanner/http/clansphere_traversal                              2012-10-23       normal     No     ClanSphere 2011.3 Local File Inclusion Vulnerability
auxiliary/dos/tcp/claymore_dos                                           2018-02-06       normal     No     Claymore Dual GPU Miner  Format String dos attack
auxiliary/gather/cloud_lookup                                                             normal     No     Cloud Lookup (and Bypass)
auxiliary/gather/coldfusion_pwd_props                                    2013-05-07       normal     Yes    ColdFusion 'password.properties' Hash Extraction
auxiliary/scanner/http/coldfusion_locale_traversal                                        normal     No     ColdFusion Server Check
auxiliary/scanner/http/coldfusion_version                                                 normal     No     ColdFusion Version Scanner
auxiliary/scanner/ftp/colorado_ftp_traversal                             2016-08-11       normal     Yes    ColoradoFTP Server 1.3 Build 8 Directory Traversal Information Disclosure
auxiliary/scanner/http/concrete5_member_list                                              normal     No     Concrete5 Member List Enumeration
auxiliary/admin/http/contentkeeper_fileaccess                                             normal     No     ContentKeeper Web Appliance mimencode File Access
auxiliary/gather/corpwatch_lookup_id                                                      normal     No     CorpWatch Company ID Information Search
auxiliary/gather/corpwatch_lookup_name                                                    normal     No     CorpWatch Company Name Information Search
auxiliary/scanner/couchdb/couchdb_enum                                                    normal     Yes    CouchDB Enum Utility
auxiliary/scanner/couchdb/couchdb_login                                                   normal     No     CouchDB Login Utility
auxiliary/server/webkit_xslt_dropper                                                      normal     No     Cross Platform Webkit File Dropper
auxiliary/sqli/dlink/dlink_central_wifimanager_sqli                      2019-07-06       normal     Yes    D-Link Central WiFiManager SQL injection
auxiliary/admin/http/dlink_dir_645_password_extractor                                     normal     No     D-Link DIR 645 Password Extractor
auxiliary/scanner/http/dlink_dir_300_615_http_login                                       normal     No     D-Link DIR-300A / DIR-320 / DIR-615D HTTP Login Utility
auxiliary/scanner/http/dlink_dir_session_cgi_http_login                                   normal     No     D-Link DIR-300B / DIR-600B / DIR-815 / DIR-645 HTTP Login Utility
auxiliary/admin/http/dlink_dir_300_600_exec_noauth                       2013-02-04       normal     No     D-Link DIR-600 / DIR-300 Unauthenticated Remote Command Execution
auxiliary/scanner/http/dlink_dir_615h_http_login                                          normal     No     D-Link DIR-615H HTTP Login Utility
auxiliary/admin/http/dlink_dsl320b_password_extractor                                     normal     No     D-Link DSL 320B Password Extractor
auxiliary/scanner/http/dlink_user_agent_backdoor                         2013-10-12       normal     No     D-Link User-Agent Backdoor Scanner
auxiliary/admin/vxworks/dlink_i2eye_autoanswer                                            normal     No     D-Link i2eye Video Conference AutoAnswer (WDBRPC)
auxiliary/scanner/db2/db2_auth                                                            normal     No     DB2 Authentication Brute Force Utility
auxiliary/scanner/db2/discovery                                                           normal     No     DB2 Discovery Service Detection
auxiliary/scanner/db2/db2_version                                                         normal     No     DB2 Probe Utility
auxiliary/scanner/dcerpc/tcp_dcerpc_auditor                                               normal     No     DCERPC TCP Service Auditor
auxiliary/scanner/smb/impacket/dcomexec                                  2018-03-19       normal     No     DCOM Exec
auxiliary/scanner/smb/impacket/secretsdump                                                normal     No     DCOM Exec
auxiliary/scanner/dect/station_scanner                                                    normal     No     DECT Base Station Scanner
auxiliary/scanner/dect/call_scanner                                                       normal     No     DECT Call Scanner
auxiliary/scanner/dcerpc/dfscoerce                                                        normal     No     DFSCoerce
auxiliary/server/dhclient_bash_env                                       2014-09-24       normal     No     DHCP Client Bash Environment Variable Code Injection (Shellshock)
auxiliary/server/dhcp                                                                     normal     No     DHCP Server
auxiliary/scanner/dns/dns_amp                                                             normal     No     DNS Amplification Scanner
auxiliary/spoof/dns/bailiwicked_domain                                   2008-07-21       normal     Yes    DNS BailiWicked Domain Attack
auxiliary/spoof/dns/bailiwicked_host                                     2008-07-21       normal     Yes    DNS BailiWicked Host Attack
auxiliary/spoof/dns/compare_results                                      2008-07-21       normal     No     DNS Lookup Result Comparison
auxiliary/gather/enum_dns                                                                 normal     No     DNS Record Scanner and Enumerator
auxiliary/admin/dns/dyn_dns_update                                                        normal     No     DNS Server Dynamic Update Record Injection
auxiliary/server/dns/spoofhelper                                                          normal     No     DNS Spoofing Helper Service
auxiliary/fuzzers/dns/dns_fuzzer                                                          normal     No     DNS and DNSSEC Fuzzer
auxiliary/scanner/misc/dahua_dvr_auth_bypass                                              normal     No     Dahua DVR Auth Bypass Scanner
auxiliary/gather/darkcomet_filedownloader                                2012-10-08       normal     No     DarkComet Server Remote File Download Exploit
auxiliary/admin/citrix/citrix_netscaler_config_decrypt                   2022-05-19       normal     No     Decrypt Citrix NetScaler Config Secrets
auxiliary/dos/http/dell_openmanage_post                                  2004-02-26       normal     No     Dell OpenManage POST Request Heap Overflow (win32)
auxiliary/scanner/http/dell_idrac                                                         normal     No     Dell iDRAC Default Login
auxiliary/scanner/http/dicoogle_traversal                                2018-07-11       normal     No     Dicoogle PACS Web Server Directory Traversal
auxiliary/scanner/scada/digi_addp_version                                                 normal     No     Digi ADDP Information Discovery
auxiliary/scanner/scada/digi_addp_reboot                                                  normal     No     Digi ADDP Remote Reboot Initiator
auxiliary/scanner/scada/digi_realport_serialport_scan                                     normal     No     Digi RealPort Serial Server Port Scanner
auxiliary/scanner/scada/digi_realport_version                                             normal     No     Digi RealPort Serial Server Version
auxiliary/scanner/http/directadmin_login                                                  normal     No     DirectAdmin Web Control Panel Login Utility
auxiliary/scanner/http/springcloud_directory_traversal                   2020-06-01       normal     No     Directory Traversal in Spring Cloud Config Server
auxiliary/gather/external_ip                                                              normal     No     Discover External IP via Ifconfig.me
auxiliary/scanner/http/dnalims_file_retrieve                             2017-03-08       normal     No     DnaLIMS Directory Traversal
auxiliary/dos/scada/allen_bradley_pccc                                                    normal     Yes    DoS Exploitation of Allen-Bradley's Legacy Protocol (PCCC)
auxiliary/scanner/http/docker_version                                                     normal     No     Docker Server Version Scanner
auxiliary/gather/doliwamp_traversal_creds                                2014-01-12       normal     Yes    DoliWamp 'jqueryFileTree.php' Traversal Gather Credentials
auxiliary/scanner/http/dolibarr_login                                                     normal     No     Dolibarr ERP/CRM Login Utility
auxiliary/gather/dolibarr_creds_sqli                                     2018-05-30       normal     No     Dolibarr Gather Credentials via SQL Injection
auxiliary/dos/misc/dopewars                                              2009-10-05       normal     No     Dopewars Denial of Service
auxiliary/gather/drupal_openid_xxe                                       2012-10-17       normal     Yes    Drupal OpenID External Entity Injection
auxiliary/scanner/http/drupal_views_user_enum                            2010-07-02       normal     Yes    Drupal Views Module Users Enumeration
auxiliary/admin/emc/alphastor_devicemanager_exec                         2008-05-27       normal     No     EMC AlphaStor Device Manager Arbitrary Command Execution
auxiliary/scanner/emc/alphastor_devicemanager                                             normal     No     EMC AlphaStor Device Manager Service
auxiliary/admin/emc/alphastor_librarymanager_exec                        2008-05-27       normal     No     EMC AlphaStor Library Manager Arbitrary Command Execution
auxiliary/scanner/emc/alphastor_librarymanager                                            normal     No     EMC AlphaStor Library Manager Service
auxiliary/gather/emc_cta_xxe                                             2014-03-31       normal     No     EMC CTA v10.0 Unauthenticated XXE Arbitrary File Read
auxiliary/scanner/http/es_file_explorer_open_port                        2019-01-16       normal     No     ES File Explorer Open Port
auxiliary/scanner/ftp/easy_file_sharing_ftp                              2017-03-07       normal     Yes    Easy File Sharing FTP Server 3.6 Directory Traversal
auxiliary/scanner/misc/easycafe_server_fileaccess                                         normal     No     EasyCafe Server Remote File Access
auxiliary/scanner/ssh/eaton_xpert_backdoor                               2018-07-18       normal     No     Eaton Xpert Meter SSH Private Key Exposure Scanner
auxiliary/scanner/http/ektron_cms400net                                                   normal     No     Ektron CMS400.NET Default Password Scanner
auxiliary/scanner/elasticsearch/indices_enum                                              normal     No     ElasticSearch Indices Enumeration Utility
auxiliary/scanner/http/elasticsearch_traversal                                            normal     Yes    ElasticSearch Snapshot API Directory Traversal
