post/multi/manage/shell_to_meterpreter                                                              normal     No     Shell to Meterpreter Upgrade
post/windows/gather/credentials/solarwinds_orion_dump                              2022-11-08       manual     No     SolarWinds Orion Secrets Dump
post/solaris/gather/enum_services                                                                   normal     No     Solaris Gather Configured Services
post/solaris/gather/hashdump                                                                        normal     No     Solaris Gather Dump Password Hashes for Solaris Systems
post/solaris/gather/enum_packages                                                                   normal     No     Solaris Gather Installed Packages
post/solaris/gather/checkvm                                                                         normal     No     Solaris Gather Virtual Environment Detection
post/solaris/escalate/pfexec                                                                        normal     No     Solaris pfexec Upgrade Shell
post/solaris/escalate/srsexec_readline                                             2007-05-07       normal     Yes    Solaris srsexec Arbitrary File Reader
exploit/linux/http/sonicwall_cve_2021_20039                                        2021-12-14       excellent  Yes    SonicWall SMA 100 Series Authenticated Command Injection
post/windows/gather/credentials/srware                                                              normal     No     Srware credential gatherer
post/windows/manage/sticky_keys                                                                     normal     No     Sticky Keys Persistance Module
post/multi/recon/sudo_commands                                                                      normal     No     Sudo Commands
auxiliary/scanner/http/smt_ipmi_cgi_scanner                                        2013-11-06       normal     No     Supermicro Onboard IPMI CGI Vulnerability Scanner
auxiliary/scanner/http/smt_ipmi_static_cert_scanner                                2013-11-06       normal     No     Supermicro Onboard IPMI Static SSL Certificate Scanner
exploit/linux/http/smt_ipmi_close_window_bof                                       2013-11-06       good       Yes    Supermicro Onboard IPMI close_window.cgi Buffer Overflow
auxiliary/scanner/http/smt_ipmi_url_redirect_traversal                             2013-11-06       normal     No     Supermicro Onboard IPMI url_redirect.cgi Authenticated Directory Traversal
post/windows/gather/credentials/tango                                                               normal     No     Tango credential gatherer
auxiliary/scanner/telnet/telnet_encrypt_overflow                                                    normal     No     Telnet Service Encryption Key ID Overflow Detection
post/windows/gather/credentials/thunderbird                                                         normal     No     Thunderbird credential gatherer
post/windows/gather/credentials/tlen                                                                normal     No     Tlen credential gatherer
post/multi/gather/fetchmailrc_creds                                                                 normal     No     UNIX Gather .fetchmailrc Credentials
post/multi/gather/netrc_creds                                                                       normal     No     UNIX Gather .netrc Credentials
post/multi/gather/aws_keys                                                                          normal     No     UNIX Gather AWS Keys
post/multi/gather/unix_cached_ad_hashes                                                             normal     No     UNIX Gather Cached AD Hashes
post/multi/gather/unix_kerberos_tickets                                                             normal     No     UNIX Gather Kerberos Tickets
post/multi/gather/rsyncd_creds                                                                      normal     No     UNIX Gather RSYNC Credentials
post/multi/gather/remmina_creds                                                                     normal     No     UNIX Gather Remmina Credentials
auxiliary/scanner/snmp/ubee_ddw3611                                                                 normal     No     Ubee DDW3611b Cable Modem Wifi Enumeration
auxiliary/scanner/ubiquiti/ubiquiti_discover                                                        normal     No     Ubiquiti Discovery Scanner
post/multi/manage/upload_exec                                                                       normal     No     Upload and Execute
exploit/linux/local/vmware_mount                                                   2013-08-22       excellent  Yes    VMWare Setuid vmware-mount Unsafe popen(3)
post/linux/gather/vcenter_secrets_dump                                             2022-04-15       normal     No     VMware vCenter Secrets Dump
auxiliary/vsploit/pii/web_pii                                                                       normal     No     VSploit Web PII
post/windows/gather/credentials/veeam_credential_dump                              2022-11-22       manual     No     Veeam Backup and Replication Credentials Dump
auxiliary/admin/atg/atg_client                                                                      normal     No     Veeder-Root Automatic Tank Gauge (ATG) Administrative Client
post/windows/gather/credentials/viber                                                               normal     No     Viber credential gatherer
auxiliary/admin/vxworks/wdbrpc_memory_dump                                                          normal     No     VxWorks WDB Agent Remote Memory Dump
auxiliary/admin/vxworks/wdbrpc_reboot                                                               normal     No     VxWorks WDB Agent Remote Reboot
post/networking/gather/enum_vyos                                                                    normal     No     VyOS Gather Device General Information
post/multi/manage/hsts_eraser                                                                       normal     No     Web browsers HSTS entries eraser
post/windows/manage/run_as_psh                                                                      normal     No     Windows 'Run As' Using Powershell
post/windows/gather/enum_ad_to_wordlist                                                             normal     No     Windows Active Directory Wordlist Builder
post/windows/gather/enum_av_excluded                                                                normal     No     Windows Antivirus Exclusions Enumeration
post/windows/capture/keylog_recorder                                                                normal     No     Windows Capture Keystroke Recorder
post/windows/capture/lockout_keylogger                                                              normal     No     Windows Capture Winlogon Lockout Credential Keylogger
post/windows/wlan/wlan_disconnect                                                                   normal     No     Windows Disconnect Wireless Connection
post/windows/gather/credentials/domain_hashdump                                                     normal     No     Windows Domain Controller Hashdump
post/windows/gather/lsa_secrets                                                                     normal     No     Windows Enumerate LSA Secrets
post/windows/escalate/golden_ticket                                                                 normal     No     Windows Escalate Golden Ticket
post/windows/escalate/screen_unlock                                                                 normal     No     Windows Escalate Locked Desktop Unlocker
post/windows/escalate/ms10_073_kbdlayout                                           2010-10-12       normal     No     Windows Escalate NtUserLoadKeyboardLayoutEx Privilege Escalation
post/windows/escalate/droplnk                                                                       normal     No     Windows Escalate SMB Icon LNK Dropper
post/windows/escalate/getsystem                                                                     normal     No     Windows Escalation
post/windows/gather/file_from_raw_ntfs                                                              normal     No     Windows File Gather File from Raw NTFS
post/windows/gather/arp_scanner                                                                     normal     No     Windows Gather ARP Scanner
post/windows/gather/enum_ad_bitlocker                                                               normal     No     Windows Gather Active Directory BitLocker Recovery
post/windows/gather/enum_ad_computers                                                               normal     No     Windows Gather Active Directory Computers
post/windows/gather/enum_ad_groups                                                                  normal     No     Windows Gather Active Directory Groups
post/windows/gather/enum_ad_managedby_groups                                                        normal     No     Windows Gather Active Directory Managed Groups
post/windows/gather/enum_ad_service_principal_names                                                 normal     No     Windows Gather Active Directory Service Principal Names
post/windows/gather/enum_ad_user_comments                                                           normal     No     Windows Gather Active Directory User Comments
post/windows/gather/enum_ad_users                                                                   normal     No     Windows Gather Active Directory Users
post/windows/gather/enum_tomcat                                                                     normal     No     Windows Gather Apache Tomcat Enumeration
post/multi/gather/apple_ios_backup                                                                  normal     No     Windows Gather Apple iOS MobileSync Backup File Collection
post/windows/gather/enum_patches                                                                    normal     No     Windows Gather Applied Patches
post/windows/gather/credentials/windows_autologin                                                   normal     No     Windows Gather AutoLogin User Credential Extractor
post/windows/gather/credentials/avira_password                                                      normal     No     Windows Gather Avira Password Extraction
post/windows/gather/bitcoin_jacker                                                                  normal     No     Windows Gather Bitcoin Wallet
post/windows/gather/credentials/bulletproof_ftp                                                     normal     No     Windows Gather BulletProof FTP Client Saved Password Extraction
post/windows/gather/credentials/coreftp                                                             normal     No     Windows Gather CoreFTP Saved Password Extraction
post/windows/gather/cachedump                                                                       normal     No     Windows Gather Credential Cache Dump
post/windows/gather/credentials/credential_collector                                                normal     No     Windows Gather Credential Collector
post/windows/gather/credentials/enum_cred_store                                                     normal     No     Windows Gather Credential Store Enumeration and Decryption Module
post/windows/gather/credentials/imvu                                                                normal     No     Windows Gather Credentials IMVU Game Client
post/windows/gather/credentials/enum_laps                                                           normal     No     Windows Gather Credentials Local Administrator Password Solution
post/windows/gather/dnscache_dump                                                                   normal     No     Windows Gather DNS Cache
post/windows/gather/enum_db                                                                         normal     No     Windows Gather Database Instance Enumeration
post/windows/gather/forensics/recovery_files                                                        normal     No     Windows Gather Deleted Files Enumeration and Recovering
post/windows/gather/enum_dirperms                                                                   normal     No     Windows Gather Directory Permissions Enumeration
post/windows/gather/enum_domains                                                                    normal     No     Windows Gather Domain Enumeration
post/windows/gather/dumplinks                                                                       normal     No     Windows Gather Dump Recent Files lnk Info
post/windows/gather/credentials/dyndns                                                              normal     No     Windows Gather DynDNS Client Password Extractor
post/windows/gather/credentials/dynazip_log                                        2001-03-27       normal     No     Windows Gather DynaZIP Saved Password Extraction
post/windows/gather/enum_emet                                                                       normal     No     Windows Gather EMET Protected Paths
post/windows/gather/enum_muicache                                                                   normal     No     Windows Gather Enum User MUICache
post/windows/gather/enum_domain_users                                                               normal     No     Windows Gather Enumerate Active Domain Users
post/windows/gather/enum_computers                                                                  normal     No     Windows Gather Enumerate Computers
post/windows/gather/enum_domain                                                                     normal     No     Windows Gather Enumerate Domain
post/windows/gather/enum_tokens                                                                     normal     No     Windows Gather Enumerate Domain Admin Tokens (Token Hunter)
post/windows/gather/enum_domain_group_users                                                         normal     No     Windows Gather Enumerate Domain Group
post/windows/gather/enum_domain_tokens                                                              normal     No     Windows Gather Enumerate Domain Tokens
post/windows/gather/exchange                                                                        normal     No     Windows Gather Exchange Server Mailboxes
post/windows/gather/credentials/ftpx                                                                normal     No     Windows Gather FTP Explorer (FTPX) Credential Extraction
post/windows/gather/credentials/ftpnavigator                                                        normal     No     Windows Gather FTP Navigator Saved Password Extraction
post/windows/gather/enum_artifacts                                                                  normal     No     Windows Gather File and Registry Artifacts Enumeration
post/windows/gather/credentials/filezilla_server                                                    normal     No     Windows Gather FileZilla FTP Server Credential Collection
post/windows/gather/credentials/flashfxp                                                            normal     No     Windows Gather FlashFXP Saved Password Extraction
post/windows/gather/forensics/imager                                                                normal     No     Windows Gather Forensic Imaging
post/windows/gather/forensics/duqu_check                                                            normal     No     Windows Gather Forensics Duqu Registry Check
post/windows/gather/enum_files                                                                      normal     No     Windows Gather Generic File Collection
post/windows/gather/enum_chrome                                                                     normal     No     Windows Gather Google Chrome User Data Enumeration
post/windows/gather/credentials/enum_picasa_pwds                                                    normal     No     Windows Gather Google Picasa Password Extractor
post/windows/gather/credentials/gpp                                                                 normal     No     Windows Gather Group Policy Preference Saved Passwords
post/windows/gather/enum_devices                                                                    normal     No     Windows Gather Hardware Enumeration
post/windows/gather/credentials/heidisql                                                            normal     No     Windows Gather HeidiSQL Saved Password Extraction
post/windows/gather/credentials/imail                                                               normal     No     Windows Gather IPSwitch iMail User Data Enumeration
post/windows/gather/enum_applications                                                               normal     No     Windows Gather Installed Application Enumeration
post/windows/gather/enum_chocolatey_applications                                                    normal     No     Windows Gather Installed Application Within Chocolatey Enumeration
post/windows/gather/credentials/idm                                                                 normal     No     Windows Gather Internet Download Manager (IDM) Password Extractor
post/windows/gather/enum_ie                                                                         normal     No     Windows Gather Internet Explorer User Data Enumeration
post/windows/gather/local_admin_search_enum                                                         normal     No     Windows Gather Local Admin Search
post/windows/gather/forensics/nbd_server                                                            normal     No     Windows Gather Local NBD Server
post/windows/gather/credentials/mssql_local_hashdump                                                normal     No     Windows Gather Local SQL Server Hash Dump
post/windows/gather/hashdump                                                                        normal     No     Windows Gather Local User Account Password Hashes (Registry)
post/windows/gather/resolve_sid                                                                     normal     No     Windows Gather Local User Account SID Lookup
post/windows/gather/smart_hashdump                                                                  normal     No     Windows Gather Local and Domain Controller Account Password Hashes
post/windows/gather/enum_logged_on_users                                                            normal     No     Windows Gather Logged On User Enumeration (Registry)
post/windows/gather/credentials/mdaemon_cred_collector                                              excellent  No     Windows Gather MDaemonEmailServer Credential Cracking
post/windows/gather/credentials/epo_sql                                                             normal     No     Windows Gather McAfee ePO 4.6 Config SQL Credentials
post/windows/gather/credentials/meebo                                                               normal     No     Windows Gather Meebo Password Extractor
post/windows/gather/enum_trusted_locations                                                          normal     No     Windows Gather Microsoft Office Trusted Locations
post/windows/gather/word_unc_injector                                                               normal     No     Windows Gather Microsoft Office Word UNC Path Injector
post/windows/gather/credentials/outlook                                                             normal     No     Windows Gather Microsoft Outlook Saved Password Extraction
post/windows/gather/credentials/moba_xterm                                                          normal     No     Windows Gather MobaXterm Passwords
post/windows/gather/credentials/navicat                                                             normal     No     Windows Gather Navicat Passwords
post/windows/gather/credentials/nimbuzz                                                             normal     No     Windows Gather Nimbuzz Instant Messenger Password Extractor
post/windows/gather/outlook                                                                         normal     No     Windows Gather Outlook Email Messages
post/windows/gather/psreadline_history                                                              normal     No     Windows Gather PSReadline History
post/windows/gather/forensics/enum_drives                                                           normal     No     Windows Gather Physical Drives and Logical Volumes
post/windows/gather/enum_powershell_env                                                             normal     No     Windows Gather PowerShell Environment Setting Enumeration
post/windows/gather/enum_prefetch                                                                   normal     No     Windows Gather Prefetch File Information
post/windows/gather/win_privs                                                                       normal     No     Windows Gather Privileges Enumeration
post/windows/gather/memory_grep                                                                     normal     No     Windows Gather Process Memory Grep
post/windows/gather/enum_ms_product_keys                                                            normal     No     Windows Gather Product Key
post/windows/gather/enum_proxy                                                                      normal     No     Windows Gather Proxy Setting
post/windows/gather/credentials/purevpn_cred_collector                                              normal     No     Windows Gather PureVPN Client Credential Collector
post/windows/gather/credentials/razer_synapse                                                       normal     No     Windows Gather Razer Synapse Password Extraction
post/windows/gather/credentials/razorsql                                                            normal     No     Windows Gather RazorSQL Credentials
post/windows/gather/credentials/rdc_manager_creds                                                   normal     No     Windows Gather Remote Desktop Connection Manager Saved Password Extraction
post/windows/gather/wmic_command                                                                    normal     No     Windows Gather Run WMIC Commands
post/windows/gather/enum_shares                                                                     normal     No     Windows Gather SMB Share Enumeration via Registry
post/windows/gather/enum_snmp                                                                       normal     No     Windows Gather SNMP Settings
post/windows/gather/screen_spy                                                                      normal     No     Windows Gather Screen Spy
post/windows/gather/enum_services                                                                   normal     No     Windows Gather Service Info Enumeration
post/windows/gather/credentials/skype                                                               normal     No     Windows Gather Skype Saved Password Hash Extraction
post/windows/gather/forensics/browser_history                                                       normal     No     Windows Gather Skype, Firefox, and Chrome Artifacts
post/windows/gather/credentials/smartftp                                                            normal     No     Windows Gather SmartFTP Saved Password Extraction
post/windows/gather/credentials/smartermail                                                         normal     No     Windows Gather SmarterMail Password Extraction
post/windows/gather/credentials/spark_im                                                            normal     No     Windows Gather Spark IM Password Extraction
post/windows/gather/credentials/steam                                                               normal     No     Windows Gather Steam Client Session Collector.
post/windows/gather/tcpnetstat                                                                      normal     No     Windows Gather TCP Netstat
post/windows/gather/credentials/teamviewer_passwords                                                normal     No     Windows Gather TeamViewer Passwords
post/windows/gather/enum_termserv                                                                   normal     No     Windows Gather Terminal Server Client Connection Information Dumper
post/windows/gather/credentials/tortoisesvn                                                         normal     No     Windows Gather TortoiseSVN Saved Password Extraction
post/windows/gather/credentials/total_commander                                                     normal     No     Windows Gather Total Commander Saved Password Extraction
post/windows/gather/credentials/trillian                                                            normal     No     Windows Gather Trillian Password Extractor
post/windows/gather/usb_history                                                                     normal     No     Windows Gather USB Drive History
post/windows/gather/enum_unattend                                                                   normal     No     Windows Gather Unattended Answer File Enumeration
post/windows/gather/phish_windows_credentials                                                       normal     No     Windows Gather User Credentials (phishing)
post/windows/gather/credentials/vnc                                                                 normal     No     Windows Gather VNC Password Extraction
post/windows/gather/checkvm                                                                         normal     No     Windows Gather Virtual Environment Detection
post/windows/gather/credentials/wsftp_client                                                        normal     No     Windows Gather WS_FTP Saved Password Extraction
post/windows/gather/credentials/winscp                                                              normal     No     Windows Gather WinSCP Saved Password Extraction
post/windows/gather/enum_hostfile                                                                   normal     No     Windows Gather Windows Host File Enumeration
post/windows/wlan/wlan_bss_list                                                                     normal     No     Windows Gather Wireless BSS Info
post/windows/wlan/wlan_current_connection                                                           normal     No     Windows Gather Wireless Current Connection Info
post/windows/wlan/wlan_profile                                                                      normal     No     Windows Gather Wireless Profile
post/windows/gather/credentials/xshell_xftp_password                                                normal     No     Windows Gather Xshell and Xftp Passwords
post/windows/gather/credentials/mremote                                                             normal     No     Windows Gather mRemote Saved Password Extraction
post/windows/gather/enum_hyperv_vms                                                                 normal     No     Windows Hyper-V VM Enumeration
post/windows/gather/enum_av                                                                         normal     No     Windows Installed AntiVirus Enumeration
post/windows/gather/credentials/windowslivemail                                                     normal     No     Windows Live Mail credential gatherer
post/windows/manage/hashcarve                                                                       normal     No     Windows Local User Account Hash Carver
post/windows/manage/add_user                                                                        normal     No     Windows Manage Add User to the Domain and/or to a Domain Group
post/windows/manage/inject_ca                                                                       normal     No     Windows Manage Certificate Authority Injection
post/windows/manage/remove_ca                                                                       normal     No     Windows Manage Certificate Authority Removal
post/windows/manage/change_password                                                                 normal     No     Windows Manage Change Password
post/windows/manage/download_exec                                                                   normal     No     Windows Manage Download and/or Execute
post/windows/manage/driver_loader                                                                   normal     No     Windows Manage Driver Loader
post/windows/manage/enable_rdp                                                                      normal     No     Windows Manage Enable Remote Desktop
post/windows/manage/remove_host                                                                     normal     No     Windows Manage Host File Entry Removal
post/windows/manage/inject_host                                                                     normal     No     Windows Manage Hosts File Injection
post/windows/manage/multi_meterpreter_inject                                                        normal     No     Windows Manage Inject in Memory Multiple Payloads
post/windows/manage/mssql_local_auth_bypass                                                         normal     No     Windows Manage Local Microsoft SQL Server Authorization Bypass
post/windows/manage/nbd_server                                                                      normal     No     Windows Manage Local NBD Server for Remote Disks
post/windows/manage/delete_user                                                                     normal     No     Windows Manage Local User Account Deletion
post/windows/manage/shellcode_inject                                                                normal     No     Windows Manage Memory Shellcode Injection Module
post/windows/manage/pxeexploit                                                                      normal     No     Windows Manage PXE Exploit Server
post/windows/manage/persistence_exe                                                                 normal     No     Windows Manage Persistent EXE Payload Installer
post/windows/manage/powershell/exec_powershell                                                      normal     No     Windows Manage PowerShell Download and/or Execute
post/windows/manage/priv_migrate                                                                    normal     No     Windows Manage Privilege Based Process Migration
post/windows/manage/migrate                                                                         normal     No     Windows Manage Process Migration
post/windows/manage/ie_proxypac                                                                     normal     No     Windows Manage Proxy PAC File
post/windows/manage/clone_proxy_settings                                                            normal     No     Windows Manage Proxy Setting Cloner
post/windows/manage/rid_hijack                                                                      normal     No     Windows Manage RID Hijacking
post/windows/manage/reflective_dll_inject                                                           normal     No     Windows Manage Reflective DLL Injection Module
post/windows/manage/rpcapd_start                                                                    normal     No     Windows Manage Remote Packet Capture Service Starter
post/windows/manage/pptp_tunnel                                                                     normal     No     Windows Manage Remote Point-to-Point Tunneling Protocol
post/windows/manage/run_as                                                                          normal     No     Windows Manage Run Command As User
post/windows/manage/sdel                                                                            normal     No     Windows Manage Safe Delete
post/windows/manage/portproxy                                                                       normal     No     Windows Manage Set Port Forwarding With PortProxy
post/windows/manage/enable_support_account                                                          normal     No     Windows Manage Trojanize Support Account
post/windows/manage/vmdk_mount                                                                      normal     No     Windows Manage VMDK Mount Drive
post/windows/manage/vss                                                                             normal     No     Windows Manage Volume Shadow Copies
post/windows/manage/webcam                                                                          normal     No     Windows Manage Webcam
post/windows/gather/netlm_downgrade                                                                 normal     No     Windows NetLM Downgrade Attack
post/windows/recon/outbound_ports                                                                   normal     No     Windows Outbound-Filtering Rules
post/windows/manage/killav                                                                          normal     No     Windows Post Kill Antivirus and Hips
post/windows/manage/wdigest_caching                                                                 normal     No     Windows Post Manage WDigest Credential Caching
post/windows/manage/exec_powershell                                                                 normal     No     Windows Powershell Execution Post Module
post/windows/gather/memory_dump                                                                     normal     No     Windows Process Memory Dump
post/windows/gather/credentials/pulse_secure                                                        normal     Yes    Windows Pulse Secure Connect Client Saved Password Extractor
post/windows/recon/computer_browser_discovery                                                       normal     No     Windows Recon Computer Browser Discovery
post/windows/gather/credentials/windows_sam_hivenightmare                          2021-07-20       normal     No     Windows SAM secrets leak - HiveNightmare
auxiliary/fileformat/multidrop                                                                      normal     No     Windows SMB Multi Dropper
post/windows/gather/credentials/securecrt                                                           normal     No     Windows SecureCRT Session Information Enumeration
post/windows/wlan/wlan_probe_request                                                                normal     No     Windows Send Probe Request Packets
post/windows/gather/credentials/sso                                                                 normal     No     Windows Single Sign On Credential Collector (Mimikatz)
post/windows/escalate/unmarshal_cmd_exec                                           2018-08-05       normal     No     Windows unmarshal post exploitation
post/multi/general/wall                                                                             normal     No     Write Messages to Users
post/windows/gather/credentials/xchat                                                               normal     No     Xchat credential gatherer
auxiliary/admin/scada/yokogawa_bkbcopyd_client                                     2014-08-09       normal     No     Yokogawa BKBCopyD.exe Client
exploit/windows/scada/yokogawa_bkbcopyd_bof                                        2014-03-10       normal     Yes    Yokogawa CENTUM CS 3000 BKBCopyD.exe Buffer Overflow
auxiliary/dos/scada/yokogawa_logsvr                                                2014-03-10       normal     No     Yokogawa CENTUM CS 3000 BKCLogSvr.exe Heap Buffer Overflow
exploit/windows/scada/yokogawa_bkhodeq_bof                                         2014-03-10       average    Yes    Yokogawa CENTUM CS 3000 BKHOdeq.exe Buffer Overflow
exploit/windows/scada/yokogawa_bkesimmgr_bof                                       2014-03-10       normal     Yes    Yokogawa CS3000 BKESimmgr.exe Buffer Overflow
exploit/windows/scada/yokogawa_bkfsim_vhfd                                         2014-05-23       normal     No     Yokogawa CS3000 BKFSim_vhfd.exe Buffer Overflow
exploit/multi/http/zabbix_script_exec                                              2013-10-30       excellent  Yes    Zabbix Authenticated Remote Command Execution
exploit/linux/http/zyxel_ztp_rce                                                   2022-04-28       excellent  Yes    Zyxel Firewall ZTP Unauthenticated Command Injection
post/android/gather/sub_info                                                                        normal     No     extracts subscriber info from target device
post/apple_ios/gather/ios_image_gather                                                              normal     No     iOS Image Gatherer
post/apple_ios/gather/ios_text_gather                                                               normal     No     iOS Text Gatherer
exploit/multi/http/vtiger_php_exec                                                 2013-10-30       excellent  Yes    vTigerCRM v5.4.0/v5.3.0 Authenticated Remote Code Execution

